Date	WVHT	DPD	APD	MWD
2008-11-21 10:50:00	0.49	12.9	3.95	306
2008-11-21 11:50:00	0.48	12.12	3.77	34
2008-11-21 12:50:00	0.48	12.12	3.87	109
2008-11-21 13:50:00	0.5	12.12	4.05	108
2008-11-21 14:50:00	0.47	12.12	4.47	116
2008-11-21 15:50:00	0.53	12.12	3.83	121
2008-11-21 16:50:00	0.54	12.12	3.99	115
2008-11-21 17:50:00	0.62	11.43	3.68	102
2008-11-21 18:50:00	0.62	3.33	3.55	333
2008-11-21 19:50:00	0.74	3.57	3.42	340
2008-11-21 20:50:00	0.67	3.23	3.52	351
2008-11-21 21:50:00	0.65	3.33	3.48	344
2008-11-21 22:50:00	0.83	3.33	3.42	347
2008-11-21 23:50:00	0.98	4.17	3.7	318
2008-11-22 01:50:00	1.28	4.17	3.95	312
2008-11-22 02:50:00	1.37	4.35	4.0	306
2008-11-22 03:50:00	1.5	4.76	4.25	300
2008-11-22 04:50:00	1.33	4.55	4.15	293
2008-11-22 05:50:00	1.4	4.76	4.25	297
2008-11-22 06:50:00	1.33	5.0	4.18	295
2008-11-22 07:50:00	1.26	5.0	4.09	293
2008-11-22 08:50:00	1.35	4.55	4.11	296
2008-11-22 10:50:00	1.34	4.55	4.03	295
2008-11-22 11:50:00	1.35	4.76	3.99	293
2008-11-22 12:50:00	1.25	4.35	3.87	299
2008-11-22 13:50:00	1.23	4.35	3.86	298
2008-11-22 14:50:00	1.13	4.35	3.87	295
2008-11-22 15:50:00	1.21	4.55	3.9	300
2008-11-22 16:50:00	1.13	4.55	3.88	293
2008-11-22 17:50:00	1.2	4.76	3.94	298
2008-11-22 18:50:00	1.19	4.35	3.93	295
2008-11-22 19:50:00	1.26	4.55	4.0	293
2008-11-22 20:50:00	1.3	4.76	4.0	290
2008-11-22 21:50:00	1.31	5.0	3.94	297
2008-11-22 22:50:00	1.24	4.76	3.93	297
2008-11-22 23:50:00	1.08	4.35	3.77	298
2008-11-23 00:50:00	1.21	4.55	3.85	302
2008-11-23 01:50:00	1.22	4.17	3.79	301
2008-11-23 02:50:00	1.12	4.35	3.74	303
2008-11-23 03:50:00	1.05	4.17	3.81	309
2008-11-23 04:50:00	1.03	4.17	3.81	306
2008-11-23 05:50:00	1.13	4.17	3.89	296
2008-11-23 06:50:00	1.1	4.35	3.87	303
2008-11-23 07:50:00	1.0	4.17	3.73	298
2008-11-23 08:50:00	0.91	4.17	3.71	296
2008-11-23 09:50:00	0.97	4.17	3.67	305
2008-11-23 10:50:00	0.9	4.17	3.66	306
2008-11-23 11:50:00	0.84	3.7	3.61	303
2008-11-23 12:50:00	0.83	3.85	3.56	294
2008-11-23 13:50:00	0.73	3.7	3.39	305
2008-11-23 14:50:00	0.62	12.9	3.39	143
2008-11-23 15:50:00	0.52	3.13	3.19	307
2008-11-23 16:50:00	0.49	12.12	3.29	134
2008-11-23 17:50:00	0.51	2.86	2.97	281
2008-11-23 18:50:00	0.61	3.23	3.25	283
2008-11-23 19:50:00	0.62	3.45	3.2	279
2008-11-23 20:50:00	0.6	3.45	3.34	293
2008-11-23 21:50:00	0.59	3.23	3.33	300
2008-11-23 22:50:00	0.56	3.45	3.19	297
2008-11-23 23:50:00	0.56	3.23	3.17	290
2008-11-24 00:50:00	0.46	3.33	3.22	304
2008-11-24 01:50:00	0.37	12.12	3.11	156
2008-11-24 02:50:00	0.34	12.12	3.2	247
2008-11-24 03:50:00	0.33	12.12	3.18	148
2008-11-24 04:50:00	0.34	12.12	3.12	122
2008-11-24 05:50:00	0.36	12.12	3.21	126
2008-11-24 06:50:00	0.38	2.86	3.0	230
2008-11-24 07:50:00	0.39	2.94	3.08	219
2008-11-24 08:50:00	0.38	11.43	3.22	119
2008-11-24 09:50:00	0.41	12.12	3.14	158
2008-11-24 10:50:00	0.38	12.12	3.26	84
2008-11-24 11:50:00	0.4	12.12	3.34	91
2008-11-24 12:50:00	0.39	11.43	3.17	75
2008-11-24 13:50:00	0.42	3.57	3.15	197
2008-11-24 14:50:00	0.43	11.43	3.12	128
2008-11-24 15:50:00	0.5	3.45	3.2	202
2008-11-24 16:50:00	0.7	3.57	3.28	190
2008-11-24 17:50:00	0.83	4.0	3.55	194
2008-11-24 18:50:00	0.99	4.35	3.74	200
2008-11-24 19:50:00	1.12	5.0	3.91	197
2008-11-24 20:50:00	1.23	4.76	4.13	196
2008-11-24 21:50:00	1.3	5.0	4.23	196
2008-11-24 22:50:00	1.38	5.56	4.3	186
2008-11-24 23:50:00	1.53	5.56	4.44	182
2008-11-25 00:50:00	1.62	5.88	4.68	186
2008-11-25 01:50:00	1.58	5.56	4.57	191
2008-11-25 02:50:00	1.6	5.88	4.67	192
2008-11-25 03:50:00	1.36	5.26	4.29	172
2008-11-25 04:50:00	1.47	5.56	4.5	183
2008-11-25 05:50:00	1.63	5.88	4.59	188
2008-11-25 06:50:00	1.63	5.88	4.64	184
2008-11-25 07:50:00	1.89	5.88	5.01	172
2008-11-25 08:50:00	2.23	6.67	5.27	165
2008-11-25 09:50:00	2.12	6.67	5.17	171
2008-11-25 10:50:00	2.12	6.67	5.3	169
2008-11-25 11:50:00	2.42	7.14	5.89	165
2008-11-25 12:50:00	2.16	7.14	5.91	158
2008-11-25 13:50:00	1.92	7.69	5.84	167
2008-11-25 14:50:00	1.77	7.14	5.78	167
2008-11-25 15:50:00	1.53	7.14	5.65	162
2008-11-25 16:50:00	1.85	7.69	6.05	148
2008-11-25 17:50:00	1.89	7.69	5.63	137
2008-11-25 18:50:00	1.89	8.33	5.85	139
2008-11-25 19:50:00	1.64	8.33	5.7	134
2008-11-25 20:50:00	1.64	9.09	6.09	146
2008-11-25 21:50:00	1.73	9.09	6.49	156
2008-11-25 22:50:00	1.97	10.0	6.86	150
2008-11-25 23:50:00	2.06	10.0	6.77	159
2008-11-26 00:50:00	1.96	10.0	6.53	160
2008-11-26 01:50:00	1.63	10.81	6.14	159
2008-11-26 02:50:00	1.72	10.0	5.55	158
2008-11-26 03:50:00	1.8	10.81	5.89	158
2008-11-26 04:50:00	1.67	10.81	5.74	163
2008-11-26 05:50:00	1.63	10.0	5.68	163
2008-11-26 06:50:00	1.65	10.0	5.61	147
2008-11-26 07:50:00	1.66	10.0	5.41	159
2008-11-26 08:50:00	1.56	10.0	5.29	147
2008-11-26 09:50:00	1.49	10.0	5.19	151
2008-11-26 10:50:00	1.54	10.0	5.19	143
2008-11-26 11:50:00	1.51	10.0	5.26	154
2008-11-26 12:50:00	1.62	10.0	5.56	163
2008-11-26 13:50:00	1.63	10.0	5.46	160
2008-11-26 14:50:00	1.67	10.81	5.42	153
2008-11-26 15:50:00	1.48	10.81	5.2	142
2008-11-26 16:50:00	1.58	10.0	4.98	147
2008-11-26 17:50:00	1.44	10.0	5.07	162
2008-11-26 18:50:00	1.5	10.0	5.49	148
2008-11-26 19:50:00	1.44	10.81	5.56	118
2008-11-26 20:50:00	1.26	10.0	5.11	134
2008-11-26 21:50:00	1.42	9.09	5.97	138
2008-11-26 22:50:00	1.31	10.81	6.03	105
2008-11-26 23:50:00	1.45	10.81	5.93	107
2008-11-27 00:50:00	1.31	10.0	5.68	122
2008-11-27 01:50:00	1.33	10.81	5.42	109
2008-11-27 02:50:00	1.31	10.0	5.26	121
2008-11-27 03:50:00	1.38	11.43	5.48	99
2008-11-27 04:50:00	1.35	10.81	5.27	113
2008-11-27 05:50:00	1.3	11.43	5.05	95
2008-11-27 06:50:00	1.22	10.0	5.11	112
2008-11-27 07:50:00	1.2	9.09	5.05	121
2008-11-27 08:50:00	1.25	10.0	5.03	98
2008-11-27 09:50:00	1.2	10.0	4.98	119
2008-11-27 10:50:00	1.17	10.0	4.99	109
2008-11-27 11:50:00	1.07	9.09	4.47	115
2008-11-27 12:50:00	0.98	10.81	4.31	108
2008-11-27 13:50:00	1.02	10.81	4.3	96
2008-11-27 14:50:00	0.95	10.81	4.13	100
2008-11-27 15:50:00	0.94	10.0	4.32	120
2008-11-27 16:50:00	0.84	3.33	3.82	292
2008-11-27 17:50:00	0.82	10.0	4.2	103
2008-11-27 18:50:00	0.87	10.0	4.21	98
2008-11-27 19:50:00	0.87	10.0	4.24	97
2008-11-27 20:50:00	0.87	10.0	4.34	101
2008-11-27 21:50:00	0.81	9.09	4.58	107
2008-11-27 22:50:00	0.74	9.09	5.23	90
2008-11-27 23:50:00	0.74	9.09	5.71	104
2008-11-28 00:50:00	0.73	9.09	6.44	97
2008-11-28 01:50:00	0.74	9.09	7.55	103
2008-11-28 02:50:00	0.75	12.9	8.02	124
2008-11-28 03:50:00	0.86	12.12	8.11	118
2008-11-28 04:50:00	0.9	12.9	7.17	120
2008-11-28 05:50:00	1.03	12.9	6.4	120
2008-11-28 06:50:00	1.03	12.9	5.81	112
2008-11-28 07:50:00	1.1	12.9	5.45	126
2008-11-28 08:50:00	1.18	12.9	5.5	122
2008-11-28 09:50:00	1.16	12.12	5.41	96
2008-11-28 10:50:00	1.31	12.9	5.2	117
2008-11-28 11:50:00	1.33	12.9	4.77	123
2008-11-28 12:50:00	1.3	12.9	4.73	113
2008-11-28 13:50:00	1.47	12.9	4.8	100
2008-11-28 14:50:00	1.44	12.9	5.07	121
2008-11-28 15:50:00	1.27	12.9	4.76	112
2008-11-28 16:50:00	1.27	12.9	5.1	114
2008-11-28 17:50:00	1.1	12.9	4.6	123
2008-11-28 18:50:00	1.2	12.12	4.31	110
2008-11-28 19:50:00	1.21	12.12	4.75	112
2008-11-28 20:50:00	1.15	11.43	4.47	104
2008-11-28 21:50:00	1.09	11.43	4.28	112
2008-11-28 22:50:00	1.05	11.43	4.57	107
2008-11-28 23:50:00	1.03	11.43	5.03	104
2008-11-29 00:50:00	1.02	12.12	4.99	118
2008-11-29 01:50:00	0.97	11.43	5.36	125
2008-11-29 02:50:00	0.92	12.12	5.16	92
2008-11-29 03:50:00	0.89	12.12	4.9	99
2008-11-29 04:50:00	1.03	12.12	4.85	116
2008-11-29 05:50:00	0.97	12.12	4.51	112
2008-11-29 06:50:00	1.07	12.12	4.47	126
2008-11-29 07:50:00	1.12	11.43	5.04	101
2008-11-29 08:50:00	1.0	12.12	4.34	126
2008-11-29 09:50:00	1.03	11.43	4.53	111
2008-11-29 10:50:00	0.99	12.12	4.44	120
2008-11-29 11:50:00	0.91	12.12	4.42	121
2008-11-29 12:50:00	0.9	11.43	4.6	104
2008-11-29 13:50:00	0.84	12.12	4.72	120
2008-11-29 14:50:00	0.76	12.12	4.56	106
2008-11-29 15:50:00	0.85	12.12	5.3	116
2008-11-29 16:50:00	0.83	12.12	4.93	118
2008-11-29 17:50:00	0.84	12.12	5.52	122
2008-11-29 18:50:00	0.78	12.12	6.0	118
2008-11-29 19:50:00	0.79	12.9	7.55	115
2008-11-29 20:50:00	0.77	12.12	8.23	123
2008-11-29 21:50:00	0.8	12.12	7.76	114
2008-11-29 22:50:00	0.74	12.12	7.51	120
2008-11-29 23:50:00	0.79	11.43	7.79	120
2008-11-30 00:50:00	0.81	12.12	6.46	108
2008-11-30 01:50:00	0.81	12.12	7.06	114
2008-11-30 02:50:00	0.72	12.12	7.71	110
2008-11-30 03:50:00	0.77	12.9	9.07	121
2008-11-30 04:50:00	0.95	12.9	9.16	109
2008-11-30 05:50:00	0.87	12.9	8.15	110
2008-11-30 06:50:00	0.73	12.12	7.15	111
2008-11-30 07:50:00	0.86	12.9	6.94	129
2008-11-30 08:50:00	0.92	12.12	7.54	129
2008-11-30 09:50:00	0.89	12.12	6.85	120
2008-11-30 10:50:00	0.88	12.9	5.82	132
2008-11-30 11:50:00	0.93	12.9	5.14	130
2008-11-30 12:50:00	0.9	12.9	4.41	148
2008-11-30 13:50:00	1.14	12.12	4.36	138
2008-11-30 14:50:00	1.32	12.12	4.4	113
2008-11-30 15:50:00	1.46	12.12	4.6	141
2008-11-30 16:50:00	1.5	5.26	4.65	81
2008-11-30 17:50:00	1.71	5.56	4.72	86
2008-11-30 18:50:00	2.07	5.88	5.04	105
2008-11-30 19:50:00	2.66	6.67	5.5	107
2008-11-30 20:50:00	2.93	7.14	5.63	112
2008-11-30 21:50:00	3.19	7.69	5.86	119
2008-11-30 23:50:00	3.14	7.14	5.99	113
2008-12-01 00:50:00	2.95	8.33	6.02	113
2008-12-01 01:50:00	2.62	7.69	6.04	109
2008-12-01 02:50:00	2.47	7.69	6.24	112
2008-12-01 03:50:00	2.32	8.33	6.46	116
2008-12-01 04:50:00	2.15	8.33	6.33	108
2008-12-01 05:50:00	2.05	8.33	6.11	106
2008-12-01 06:50:00	1.8	8.33	6.07	113
2008-12-01 07:50:00	2.04	8.33	6.2	103
2008-12-01 08:50:00	1.92	7.69	5.64	112
2008-12-01 09:50:00	1.93	7.69	5.29	112
2008-12-01 10:50:00	1.86	7.69	5.27	122
2008-12-01 11:50:00	2.08	7.69	5.52	117
2008-12-01 12:50:00	2.32	7.69	5.79	114
2008-12-01 13:50:00	2.18	8.33	5.71	123
2008-12-01 14:50:00	2.13	9.09	5.77	152
2008-12-01 15:50:00	2.23	10.81	6.34	149
2008-12-01 16:50:00	2.09	10.0	6.45	152
2008-12-01 17:50:00	2.18	10.0	6.73	150
2008-12-01 18:50:00	2.27	10.0	6.03	163
2008-12-01 19:50:00	2.1	9.09	5.81	151
2008-12-01 20:50:00	2.5	10.0	6.03	143
2008-12-01 21:50:00	2.34	10.81	5.92	166
2008-12-01 22:50:00	2.55	10.0	6.41	149
2008-12-01 23:50:00	2.46	10.81	6.01	156
2008-12-02 00:50:00	2.43	10.0	5.98	141
2008-12-02 01:50:00	2.27	10.0	5.97	140
2008-12-02 02:50:00	2.04	10.0	5.86	151
2008-12-02 03:50:00	2.11	9.09	6.18	152
2008-12-02 04:50:00	2.02	8.33	5.9	160
2008-12-02 05:50:00	1.86	7.69	5.73	164
2008-12-02 06:50:00	1.99	10.81	6.41	159
2008-12-02 07:50:00	2.11	10.81	6.52	152
2008-12-02 08:50:00	1.96	10.81	5.93	157
2008-12-02 09:50:00	2.2	10.81	6.3	157
2008-12-02 10:50:00	2.07	10.0	5.88	147
2008-12-02 11:50:00	2.06	10.0	5.9	153
2008-12-02 12:50:00	1.8	7.69	5.66	170
2008-12-02 13:50:00	2.0	10.81	5.98	144
2008-12-02 14:50:00	1.96	10.0	6.09	156
2008-12-02 15:50:00	1.67	10.0	5.94	162
2008-12-02 16:50:00	1.66	10.81	6.24	166
2008-12-02 17:50:00	1.59	10.81	5.94	161
2008-12-02 18:50:00	1.4	10.0	5.83	169
2008-12-02 19:50:00	1.34	10.81	5.92	167
2008-12-02 20:50:00	1.34	10.0	6.15	171
2008-12-02 21:50:00	1.26	9.09	6.04	166
2008-12-02 22:50:00	1.31	10.0	5.55	151
2008-12-02 23:50:00	1.31	9.09	5.37	161
2008-12-03 00:50:00	1.25	9.09	5.52	151
2008-12-03 01:50:00	1.19	9.09	5.1	161
2008-12-03 02:50:00	1.25	9.09	5.35	164
2008-12-03 03:50:00	1.29	9.09	5.37	158
2008-12-03 04:50:00	1.1	8.33	5.04	161
2008-12-03 05:50:00	1.23	10.0	5.18	155
2008-12-03 06:50:00	1.06	9.09	4.72	155
2008-12-03 07:50:00	1.08	9.09	4.92	159
2008-12-03 08:50:00	0.96	10.0	5.13	160
2008-12-03 09:50:00	0.9	9.09	5.32	162
2008-12-03 10:50:00	0.84	9.09	5.12	140
2008-12-03 11:50:00	0.89	9.09	4.98	159
2008-12-03 12:50:00	0.91	9.09	5.22	159
2008-12-03 13:50:00	0.84	9.09	5.14	156
2008-12-03 14:50:00	0.79	9.09	5.09	156
2008-12-03 15:50:00	0.76	9.09	5.1	150
2008-12-03 16:50:00	0.7	9.09	5.05	151
2008-12-03 17:50:00	0.65	11.43	4.33	174
2008-12-03 18:50:00	0.7	9.09	4.23	153
2008-12-03 19:50:00	0.66	9.09	4.27	150
2008-12-03 20:50:00	0.66	9.09	4.24	144
2008-12-03 21:50:00	0.65	9.09	4.31	157
2008-12-03 22:50:00	0.65	11.43	4.38	125
2008-12-03 23:50:00	0.65	10.81	4.08	125
2008-12-04 00:50:00	0.68	10.81	3.8	121
2008-12-04 01:50:00	0.74	10.81	3.74	132
2008-12-04 02:50:00	0.91	10.81	3.84	115
2008-12-04 03:50:00	1.14	4.35	3.91	187
2008-12-04 04:50:00	1.12	4.76	4.14	189
2008-12-04 05:50:00	1.12	4.76	4.17	188
2008-12-04 06:50:00	1.06	5.0	4.01	194
2008-12-04 07:50:00	1.2	5.26	4.16	189
2008-12-04 08:50:00	1.36	5.26	4.36	190
2008-12-04 09:50:00	1.48	5.56	4.41	187
2008-12-04 10:50:00	1.56	5.26	4.64	187
2008-12-04 11:50:00	1.58	5.88	4.62	193
2008-12-04 12:50:00	1.67	5.88	4.68	190
2008-12-04 13:50:00	1.7	5.56	4.77	197
2008-12-04 14:50:00	1.79	6.25	4.94	187
2008-12-04 15:50:00	1.86	6.67	5.0	184
2008-12-04 16:50:00	1.69	7.14	5.25	183
2008-12-04 17:50:00	1.53	7.14	5.18	184
2008-12-04 18:50:00	1.49	6.67	5.32	180
2008-12-04 19:50:00	1.41	6.67	5.24	186
2008-12-04 20:50:00	1.52	7.14	5.42	179
2008-12-04 21:50:00	1.38	7.14	5.41	175
2008-12-04 22:50:00	1.27	7.69	5.43	170
2008-12-04 23:50:00	1.08	7.14	5.44	174
2008-12-05 00:50:00	1.02	6.67	4.93	174
2008-12-05 01:50:00	1.1	7.14	5.05	177
2008-12-05 02:50:00	1.11	6.67	5.01	176
2008-12-05 03:50:00	1.04	7.14	4.95	174
2008-12-05 04:50:00	0.98	7.14	4.51	179
2008-12-05 06:50:00	0.93	7.14	4.59	175
2008-12-05 07:50:00	0.92	7.14	4.15	175
2008-12-05 08:50:00	0.99	7.14	3.83	174
2008-12-05 09:50:00	0.97	3.85	3.71	309
2008-12-05 10:50:00	0.87	3.57	3.65	320
2008-12-05 11:50:00	0.78	3.33	3.56	324
2008-12-05 12:50:00	0.64	3.33	3.61	322
2008-12-05 13:50:00	0.55	3.13	3.58	317
2008-12-05 14:50:00	0.52	6.67	3.78	175
2008-12-05 15:50:00	0.5	2.94	3.73	312
2008-12-05 16:50:00	0.45	7.69	4.23	178
2008-12-05 17:50:00	0.47	7.69	4.53	153
2008-12-05 18:50:00	0.46	7.69	4.62	158
2008-12-05 19:50:00	0.41	7.69	4.86	158
2008-12-05 20:50:00	0.4	7.14	4.88	159
2008-12-05 21:50:00	0.43	7.14	4.89	159
2008-12-05 22:50:00	0.44	7.14	4.75	151
2008-12-05 23:50:00	0.41	6.67	4.23	158
2008-12-06 00:50:00	0.43	6.67	3.93	152
2008-12-06 01:50:00	0.42	6.67	3.67	153
2008-12-06 02:50:00	0.41	7.14	3.52	152
2008-12-06 03:50:00	0.44	2.86	3.55	293
2008-12-06 04:50:00	0.48	2.86	3.33	292
2008-12-06 05:50:00	0.42	2.94	3.58	296
2008-12-06 06:50:00	0.39	8.33	3.82	117
2008-12-06 07:50:00	0.35	10.0	4.49	128
2008-12-06 08:50:00	0.34	10.0	4.86	103
2008-12-06 09:50:00	0.37	12.12	4.41	110
2008-12-06 10:50:00	0.35	13.79	4.34	186
2008-12-06 11:50:00	0.36	13.79	4.7	181
2008-12-06 12:50:00	0.37	13.79	4.8	180
2008-12-06 13:50:00	0.36	13.79	4.56	123
2008-12-06 14:50:00	0.37	13.79	4.46	95
2008-12-06 15:50:00	0.42	13.79	4.36	82
2008-12-06 16:50:00	0.38	13.79	4.15	126
2008-12-06 17:50:00	0.48	13.79	4.27	130
2008-12-06 18:50:00	0.44	13.79	4.72	104
2008-12-06 19:50:00	0.38	13.79	4.65	118
2008-12-06 20:50:00	0.39	12.9	4.97	155
2008-12-06 21:50:00	0.41	12.9	4.79	123
2008-12-06 22:50:00	0.41	12.9	4.58	143
2008-12-06 23:50:00	0.41	12.12	4.17	132
2008-12-07 00:50:00	0.52	12.12	3.91	73
2008-12-07 01:50:00	0.59	12.12	3.78	117
2008-12-07 02:50:00	0.56	12.12	3.98	116
2008-12-07 03:50:00	0.56	12.12	4.27	94
2008-12-07 04:50:00	0.51	12.12	4.07	101
2008-12-07 05:50:00	0.56	12.12	3.99	120
2008-12-07 06:50:00	0.63	12.12	4.18	126
2008-12-07 07:50:00	0.6	12.12	4.0	106
2008-12-07 08:50:00	0.65	12.12	4.01	98
2008-12-07 09:50:00	0.69	12.12	3.71	97
2008-12-07 10:50:00	0.66	12.12	3.81	86
2008-12-07 11:50:00	0.63	2.74	3.47	287
2008-12-07 12:50:00	0.61	11.43	3.58	122
2008-12-07 13:50:00	0.67	11.43	3.64	97
2008-12-07 14:50:00	0.77	3.45	3.58	274
2008-12-07 15:50:00	1.14	4.55	3.9	279
2008-12-07 16:50:00	1.41	4.76	4.12	280
2008-12-07 17:50:00	1.39	4.55	4.09	286
2008-12-07 18:50:00	1.48	5.0	4.16	282
2008-12-07 19:50:00	1.58	5.0	4.24	288
2008-12-07 20:50:00	1.55	4.76	4.25	290
2008-12-07 21:50:00	1.85	5.26	4.55	283
2008-12-07 22:50:00	1.92	5.26	4.61	280
2008-12-07 23:50:00	1.89	5.56	4.43	290
2008-12-08 00:50:00	1.76	5.56	4.41	290
2008-12-08 01:50:00	1.79	5.56	4.4	287
2008-12-08 02:50:00	1.9	5.26	4.45	288
2008-12-08 03:50:00	1.96	5.56	4.59	292
2008-12-08 04:50:00	1.81	5.56	4.6	291
2008-12-08 05:50:00	1.76	5.26	4.48	290
2008-12-08 06:50:00	1.77	5.26	4.53	290
2008-12-08 07:50:00	1.5	5.0	4.26	302
2008-12-08 08:50:00	1.31	4.76	4.01	294
2008-12-08 09:50:00	1.18	4.55	3.76	290
2008-12-08 10:50:00	1.08	4.35	3.76	295
2008-12-08 11:50:00	1.01	4.17	3.63	300
2008-12-08 12:50:00	0.87	4.17	3.54	293
2008-12-08 13:50:00	0.74	4.0	3.38	296
2008-12-08 14:50:00	0.63	3.85	3.26	307
2008-12-08 15:50:00	0.62	3.7	3.2	305
2008-12-08 16:50:00	0.55	3.7	3.24	305
2008-12-08 17:50:00	0.49	3.33	3.24	303
2008-12-08 18:50:00	0.39	3.13	3.27	305
2008-12-08 19:50:00	0.33	3.03	3.25	299
2008-12-08 20:50:00	0.35	2.86	3.27	293
2008-12-08 21:50:00	0.29	10.0	3.77	136
2008-12-08 22:50:00	0.26	10.0	3.7	122
2008-12-08 23:50:00	0.25	12.12	3.81	193
2008-12-09 00:50:00	0.25	99.0	4.98	999
2008-12-09 01:50:00	0.26	10.0	5.86	112
2008-12-09 02:50:00	0.3	10.81	5.3	132
2008-12-09 03:50:00	0.25	10.0	7.11	149
2008-12-09 04:50:00	0.29	10.81	7.24	101
2008-12-09 05:50:00	0.32	9.09	3.86	141
2008-12-09 06:50:00	0.36	9.09	3.44	120
2008-12-09 07:50:00	0.35	10.81	3.34	131
2008-12-09 08:50:00	0.38	8.33	3.48	145
2008-12-09 09:50:00	0.44	2.86	3.16	193
2008-12-09 10:50:00	0.54	3.03	3.17	196
2008-12-09 11:50:00	0.68	3.85	3.46	182
2008-12-09 12:50:00	0.96	4.17	3.74	192
2008-12-09 13:50:00	1.19	4.55	4.03	193
2008-12-09 14:50:00	1.37	5.0	4.23	191
2008-12-09 15:50:00	1.49	5.26	4.4	184
2008-12-09 16:50:00	1.52	5.26	4.43	192
2008-12-09 17:50:00	1.43	5.26	4.35	189
2008-12-09 18:50:00	1.3	5.56	4.41	184
2008-12-09 19:50:00	1.27	5.56	4.46	177
2008-12-09 20:50:00	1.41	5.56	4.54	177
2008-12-09 21:50:00	1.64	6.25	4.75	171
2008-12-09 22:50:00	1.69	6.25	4.8	167
2008-12-09 23:50:00	1.66	6.25	4.99	173
2008-12-10 00:50:00	1.42	5.88	4.94	172
2008-12-10 01:50:00	1.38	6.25	4.85	165
2008-12-10 02:50:00	1.66	6.67	4.89	163
2008-12-10 03:50:00	1.65	6.25	4.92	173
2008-12-10 04:50:00	1.64	6.67	4.97	170
2008-12-10 05:50:00	1.75	6.25	4.97	171
2008-12-10 06:50:00	1.86	6.67	5.17	170
2008-12-10 07:50:00	2.02	7.69	5.49	144
2008-12-10 08:50:00	2.04	8.33	5.53	140
2008-12-10 09:50:00	2.1	8.33	5.43	146
2008-12-10 10:50:00	2.18	8.33	5.74	142
2008-12-10 11:50:00	2.16	7.69	5.6	159
2008-12-10 12:50:00	2.03	7.69	5.52	161
2008-12-10 13:50:00	1.95	8.33	5.39	151
2008-12-10 14:50:00	1.84	6.67	5.12	152
2008-12-10 15:50:00	2.07	7.14	5.25	158
2008-12-10 16:50:00	2.11	7.69	5.19	156
2008-12-10 17:50:00	2.03	7.69	5.11	162
2008-12-10 18:50:00	2.19	7.14	5.21	153
2008-12-10 19:50:00	2.38	7.69	5.57	158
2008-12-10 20:50:00	2.31	7.14	5.4	175
2008-12-10 21:50:00	2.05	7.69	5.33	149
2008-12-10 22:50:00	1.91	8.33	5.56	157
2008-12-10 23:50:00	1.91	8.33	6.05	167
2008-12-11 00:50:00	1.81	9.09	6.09	156
2008-12-11 01:50:00	1.71	8.33	6.39	151
2008-12-11 02:50:00	1.65	9.09	6.37	156
2008-12-11 03:50:00	1.74	8.33	6.09	164
2008-12-11 04:50:00	1.63	8.33	5.94	161
2008-12-11 05:50:00	1.77	9.09	6.0	154
2008-12-11 06:50:00	1.54	9.09	5.57	160
2008-12-11 07:50:00	1.64	9.09	5.79	154
2008-12-11 08:50:00	1.6	9.09	5.5	156
2008-12-11 09:50:00	1.57	9.09	5.14	169
2008-12-11 10:50:00	1.58	9.09	5.3	159
2008-12-11 12:50:00	1.77	8.33	5.63	153
2008-12-11 13:50:00	1.62	9.09	5.57	156
2008-12-11 14:50:00	1.66	9.09	5.5	155
2008-12-11 15:50:00	1.89	9.09	5.69	152
2008-12-11 16:50:00	1.89	9.09	5.75	149
2008-12-11 17:50:00	1.83	9.09	5.67	158
2008-12-11 18:50:00	1.98	8.33	5.48	149
2008-12-11 19:50:00	2.06	8.33	5.48	158
2008-12-11 20:50:00	2.15	9.09	5.51	159
2008-12-11 21:50:00	2.23	7.69	5.66	140
2008-12-11 22:50:00	2.34	8.33	5.47	138
2008-12-12 01:50:00	2.61	7.69	5.7	118
2008-12-12 02:50:00	2.49	7.69	5.85	104
2008-12-12 03:50:00	2.42	7.69	5.65	113
2008-12-12 04:50:00	2.31	7.69	5.75	119
2008-12-12 05:50:00	2.0	7.14	5.43	87
2008-12-12 06:50:00	2.58	9.09	5.68	160
2008-12-12 07:50:00	2.74	6.67	5.79	147
2008-12-12 08:50:00	2.81	7.14	6.0	159
2008-12-12 09:50:00	2.53	6.67	5.86	148
2008-12-12 10:50:00	2.46	7.14	6.28	161
2008-12-12 11:50:00	2.37	8.33	6.29	148
2008-12-12 12:50:00	2.54	9.09	6.23	156
2008-12-12 13:50:00	2.65	9.09	6.62	148
2008-12-12 14:50:00	2.48	10.0	6.33	147
2008-12-12 15:50:00	2.34	10.0	5.85	155
2008-12-12 16:50:00	2.08	10.81	5.9	150
2008-12-12 17:50:00	2.2	10.81	5.85	152
2008-12-12 19:50:00	2.08	11.43	5.75	139
2008-12-12 20:50:00	2.3	11.43	5.88	132
2008-12-12 21:50:00	2.15	11.43	5.68	143
2008-12-12 22:50:00	1.94	11.43	5.58	150
2008-12-12 23:50:00	1.89	11.43	5.48	154
2008-12-13 00:50:00	1.86	11.43	5.83	149
2008-12-13 01:50:00	1.8	12.12	5.45	145
2008-12-13 02:50:00	1.64	11.43	5.47	155
2008-12-13 03:50:00	1.47	12.12	5.76	164
2008-12-13 04:50:00	1.64	12.12	5.99	149
2008-12-13 05:50:00	1.51	11.43	6.26	147
2008-12-13 06:50:00	1.24	11.43	4.97	158
